"","Duration","Protocal_type","Service","flag","Predicted_class"
"21034",0,"tcp","http","SF","normal"
"21035",0,"tcp","http","SF","normal"
"21036",0,"tcp","http","SF","normal"
"21037",0,"tcp","http","SF","normal"
"21038",0,"tcp","supdup","RSTO","normal"
"21039",7589,"tcp","supdup","SF","anomaly"
"21040",0,"tcp","http","SF","normal"
"21041",0,"tcp","http","SF","normal"
"21042",0,"icmp","ecr_i","SF","anomaly"
"21043",0,"tcp","hostnames","REJ","anomaly"
"21044",0,"tcp","http","SF","normal"
"21045",0,"tcp","printer","REJ","anomaly"
"21046",0,"tcp","printer","S0","anomaly"
"21047",0,"udp","printer","SF","normal"
"21048",0,"tcp","http","SF","normal"
"21049",0,"tcp","http","SF","normal"
"21050",788,"tcp","http","RSTR","normal"
"21051",0,"tcp","printer","S0","anomaly"
"21052",29,"tcp","http","SF","normal"
"21053",0,"tcp","bgp","REJ","anomaly"
"21054",280,"tcp","ftp_data","SF","normal"
"21055",0,"tcp","pop_2","SF","normal"
"21056",0,"tcp","http","SF","normal"
"21057",0,"tcp","auth","SF","anomaly"
"21058",0,"tcp","ntp_u","REJ","anomaly"
"21059",0,"tcp","http","SF","normal"
"21060",0,"tcp","urh_i","RSTO","anomaly"
"21061",0,"tcp","ftp_data","SF","normal"
"21062",0,"tcp","http","SF","normal"
"21063",0,"tcp","printer","REJ","anomaly"
"21064",0,"tcp","printer","REJ","anomaly"
"21065",0,"tcp","printer","REJ","anomaly"
"21066",0,"tcp","http","SF","normal"
"21067",0,"tcp","http","SF","normal"
"21068",281,"tcp","ftp","SF","normal"
"21069",0,"tcp","auth","SF","anomaly"
"21070",0,"udp","domain_u","SF","normal"
"21071",0,"tcp","http","SF","normal"
"21072",0,"udp","printer","SF","normal"
"21073",0,"tcp","ntp_u","REJ","anomaly"
"21074",1,"tcp","rje","SF","normal"
"21075",0,"tcp","iso_tsap","S0","anomaly"
"21076",1,"tcp","rje","SF","normal"
"21077",7362,"tcp","supdup","SF","anomaly"
"21078",0,"tcp","http","SF","normal"
"21079",0,"tcp","http","SF","normal"
"21080",0,"tcp","ntp_u","SF","normal"
"21081",4,"tcp","pop_2","SF","anomaly"
"21082",0,"tcp","uucp_path","REJ","anomaly"
"21083",0,"tcp","sql_net","REJ","anomaly"
"21084",0,"tcp","http","SF","normal"
"21085",0,"udp","printer","SF","anomaly"
"21086",0,"tcp","sql_net","REJ","anomaly"
"21087",4,"tcp","pop_2","SF","anomaly"
"21088",0,"tcp","http","SF","normal"
"21089",0,"tcp","ntp_u","REJ","anomaly"
"21090",282,"tcp","ftp","SF","normal"
"21091",281,"tcp","ftp","SF","normal"
"21092",1,"tcp","rje","SF","normal"
"21093",0,"tcp","http","SF","normal"
"21094",0,"tcp","printer","S0","anomaly"
"21095",0,"tcp","http","SF","normal"
"21096",0,"tcp","pop_2","S0","anomaly"
"21097",0,"tcp","ftp_data","SF","anomaly"
"21098",8133,"tcp","supdup","S3","anomaly"
"21099",0,"tcp","http","SF","normal"
"21100",0,"tcp","sql_net","REJ","anomaly"
"21101",0,"tcp","http","SF","normal"
"21102",0,"tcp","link","RSTO","anomaly"
"21103",7497,"tcp","supdup","SF","anomaly"
"21104",0,"tcp","http","SF","normal"
"21105",0,"tcp","printer","REJ","anomaly"
"21106",0,"tcp","ftp_data","SF","anomaly"
"21107",0,"icmp","ecr_i","SF","anomaly"
"21108",281,"tcp","ftp","SF","normal"
"21109",0,"tcp","http","SF","normal"
"21110",0,"tcp","supdup","RSTO","anomaly"
"21111",0,"tcp","domain","REJ","anomaly"
"21112",282,"tcp","ftp","SF","normal"
"21113",0,"tcp","netstat","S0","anomaly"
"21114",0,"tcp","http","SF","normal"
"21115",29,"udp","domain_u","SF","normal"
"21116",0,"tcp","http","SF","normal"
"21117",0,"tcp","printer","S0","anomaly"
"21118",0,"tcp","supdup","S0","anomaly"
"21119",0,"tcp","uucp_path","S0","anomaly"
"21120",0,"tcp","ftp_data","SF","anomaly"
"21121",0,"udp","printer","SF","anomaly"
"21122",0,"tcp","http","SF","normal"
"21123",0,"tcp","printer","REJ","anomaly"
"21124",0,"tcp","http","S0","anomaly"
"21125",0,"udp","printer","SF","normal"
"21126",0,"tcp","ftp_data","SF","normal"
"21127",0,"icmp","ecr_i","SF","anomaly"
"21128",280,"tcp","ftp_data","SF","normal"
"21129",0,"tcp","http","SF","normal"
"21130",0,"icmp","eco_i","SF","anomaly"
"21131",0,"tcp","http","SF","normal"
"21132",0,"tcp","http","SF","normal"
"21133",0,"tcp","http","S0","anomaly"
"21134",0,"tcp","ssh","REJ","anomaly"
"21135",0,"tcp","printer","S0","anomaly"
"21136",0,"tcp","http","SF","normal"
"21137",0,"tcp","nnsp","RSTO","anomaly"
"21138",0,"tcp","pop_2","REJ","anomaly"
"21139",0,"tcp","login","S0","anomaly"
"21140",4,"tcp","pop_2","SF","normal"
"21141",0,"tcp","printer","RSTR","anomaly"
"21142",0,"tcp","rje","SF","anomaly"
"21143",0,"udp","domain_u","SF","anomaly"
"21144",0,"tcp","supdup","S0","anomaly"
"21145",0,"udp","printer","SF","normal"
"21146",0,"udp","printer","SF","normal"
"21147",4,"tcp","pop_2","SF","normal"
"21148",0,"tcp","http","SF","normal"
"21149",0,"tcp","http","SF","normal"
"21150",0,"udp","printer","SF","normal"
"21151",0,"tcp","printer","REJ","anomaly"
"21152",281,"tcp","ftp","SF","normal"
"21153",0,"tcp","printer","S0","anomaly"
"21154",0,"tcp","gopher","S0","anomaly"
"21155",0,"tcp","supdup","S3","anomaly"
"21156",0,"tcp","http","SF","normal"
"21157",0,"tcp","printer","REJ","anomaly"
"21158",0,"tcp","http_8001","REJ","anomaly"
"21159",281,"tcp","ftp","SF","normal"
"21160",792,"tcp","http","RSTR","normal"
"21161",0,"tcp","http","SF","normal"
"21162",0,"tcp","http","SF","normal"
"21163",0,"tcp","printer","REJ","anomaly"
"21164",0,"tcp","supdup","REJ","anomaly"
"21165",0,"tcp","printer","REJ","anomaly"
"21166",0,"tcp","http","SF","normal"
"21167",0,"tcp","rje","SF","anomaly"
"21168",0,"tcp","http","SF","normal"
"21169",6,"tcp","rje","SF","normal"
"21170",0,"tcp","supdup","SF","normal"
"21171",0,"tcp","http","SF","normal"
"21172",0,"tcp","printer","REJ","anomaly"
"21173",0,"tcp","http","SF","normal"
"21174",0,"tcp","http","S0","anomaly"
"21175",0,"tcp","http","SF","normal"
"21176",5,"tcp","http_8001","SF","anomaly"
"21177",0,"icmp","eco_i","SF","anomaly"
"21178",0,"tcp","printer","REJ","anomaly"
"21179",0,"tcp","http","SF","normal"
"21180",0,"tcp","http","SF","normal"
"21181",0,"tcp","http","SF","normal"
"21182",0,"tcp","http","SF","normal"
"21183",0,"tcp","printer","S0","anomaly"
"21184",0,"tcp","http","SF","normal"
"21185",0,"tcp","http","SF","normal"
"21186",0,"tcp","http","SF","normal"
"21187",0,"tcp","ldap","S0","anomaly"
"21188",0,"tcp","link","RSTO","anomaly"
"21189",805,"tcp","http","RSTR","normal"
"21190",1,"tcp","pop_2","RSTO","anomaly"
"21191",0,"icmp","eco_i","SF","anomaly"
"21192",0,"tcp","http","SF","normal"
"21193",684,"tcp","supdup","SF","normal"
"21194",0,"tcp","ntp_u","REJ","anomaly"
"21195",0,"tcp","http","SF","normal"
"21196",0,"tcp","http","SF","normal"
"21197",1,"tcp","rje","SF","normal"
"21198",0,"tcp","http","SF","normal"
"21199",23,"tcp","ftp","SF","normal"
"21200",0,"tcp","http","SF","normal"
"21201",0,"tcp","supdup","S3","anomaly"
"21202",0,"tcp","printer","S0","anomaly"
"21203",0,"udp","domain_u","SF","normal"
"21204",282,"tcp","ftp","SF","normal"
"21205",0,"tcp","http","SF","normal"
"21206",4,"tcp","supdup","SF","anomaly"
"21207",0,"tcp","http","SF","normal"
"21208",1,"tcp","pop_2","RSTO","anomaly"
"21209",0,"tcp","ftp_data","SF","anomaly"
"21210",0,"tcp","http","REJ","anomaly"
"21211",0,"tcp","http","SF","normal"
"21212",0,"tcp","http","SF","normal"
"21213",0,"tcp","ftp","RSTO","anomaly"
"21214",0,"tcp","ntp_u","REJ","anomaly"
"21215",1,"tcp","rje","SF","normal"
"21216",0,"tcp","http","S0","anomaly"
"21217",0,"udp","domain_u","SF","normal"
"21218",0,"udp","domain_u","SF","normal"
"21219",0,"tcp","supdup","SF","anomaly"
"21220",0,"tcp","printer","REJ","anomaly"
"21221",0,"tcp","http","SF","normal"
"21222",0,"tcp","ntp_u","REJ","anomaly"
"21223",0,"udp","domain_u","SF","normal"
"21224",0,"tcp","printer","S0","anomaly"
"21225",4,"tcp","pop_2","SF","anomaly"
"21226",282,"tcp","ftp","SF","normal"
"21227",0,"tcp","http","SF","normal"
"21228",0,"tcp","http","SF","normal"
"21229",0,"udp","printer","SF","normal"
"21230",0,"udp","domain_u","SF","normal"
"21231",0,"tcp","http","SF","normal"
"21232",0,"udp","domain_u","SF","normal"
"21233",0,"tcp","http","SF","normal"
"21234",0,"tcp","whois","REJ","anomaly"
"21235",0,"icmp","ecr_i","SF","anomaly"
"21236",0,"tcp","http","SF","normal"
"21237",0,"tcp","http","SF","normal"
"21238",0,"tcp","supdup","S3","anomaly"
"21239",282,"tcp","ftp","SF","normal"
"21240",0,"tcp","http","S0","anomaly"
"21241",0,"tcp","http","SF","normal"
"21242",0,"tcp","IRC","S0","anomaly"
"21243",0,"udp","printer","SF","normal"
"21244",0,"tcp","http","SF","normal"
"21245",0,"tcp","http","SF","normal"
"21246",0,"tcp","http","SF","normal"
"21247",5,"tcp","ftp","SF","normal"
"21248",0,"tcp","http","SF","normal"
"21249",0,"tcp","http","SF","normal"
"21250",0,"tcp","http","SF","normal"
"21251",0,"tcp","http","SF","normal"
"21252",0,"tcp","printer","REJ","anomaly"
"21253",0,"tcp","http","SF","normal"
"21254",0,"udp","printer","SF","anomaly"
"21255",280,"tcp","ftp_data","SF","normal"
"21256",0,"tcp","http","SF","normal"
"21257",0,"tcp","ntp_u","RSTR","anomaly"
"21258",0,"tcp","http","SF","normal"
"21259",0,"tcp","http","SF","normal"
"21260",5,"tcp","pop_2","SF","anomaly"
"21261",0,"tcp","finger","S0","anomaly"
"21262",1,"tcp","rje","SF","normal"
"21263",0,"tcp","http","SF","normal"
"21264",0,"tcp","http","SF","normal"
"21265",0,"tcp","printer","S0","anomaly"
"21266",0,"tcp","http","S3","normal"
"21267",0,"tcp","http","SF","normal"
"21268",0,"tcp","printer","REJ","anomaly"
"21269",0,"tcp","http","SF","normal"
"21270",0,"tcp","echo","RSTO","anomaly"
"21271",8141,"tcp","supdup","S3","anomaly"
"21272",0,"udp","printer","SF","normal"
"21273",0,"tcp","netstat","REJ","anomaly"
"21274",0,"tcp","printer","REJ","anomaly"
"21275",0,"tcp","supdup","S3","anomaly"
"21276",0,"tcp","printer","REJ","anomaly"
"21277",0,"tcp","http","SF","normal"
"21278",0,"tcp","ntp_u","REJ","anomaly"
"21279",469,"tcp","vmnet","SF","normal"
"21280",0,"tcp","http","SF","normal"
"21281",0,"udp","printer","SF","normal"
"21282",0,"tcp","supdup","REJ","anomaly"
"21283",0,"tcp","http","S0","anomaly"
"21284",0,"tcp","http","SF","normal"
"21285",0,"tcp","http","SF","normal"
"21286",0,"udp","printer","SF","normal"
"21287",0,"tcp","printer","REJ","anomaly"
"21288",0,"tcp","http","SF","normal"
"21289",0,"tcp","http","SF","normal"
"21290",0,"tcp","printer","S0","anomaly"
"21291",0,"tcp","printer","REJ","anomaly"
"21292",0,"tcp","supdup","S3","anomaly"
"21293",0,"tcp","ftp_data","SF","anomaly"
"21294",0,"tcp","http","SF","normal"
"21295",0,"tcp","http_8001","RSTO","anomaly"
"21296",1,"tcp","rje","SF","normal"
"21297",0,"tcp","http","SF","normal"
"21298",0,"tcp","pop_2","RSTO","anomaly"
"21299",0,"tcp","printer","REJ","anomaly"
"21300",0,"tcp","printer","REJ","anomaly"
"21301",0,"udp","printer","SF","normal"
"21302",282,"tcp","ftp","SF","normal"
"21303",0,"udp","domain_u","SF","normal"
"21304",0,"tcp","http","SF","normal"
"21305",300,"tcp","ntp_u","SF","normal"
"21306",7460,"tcp","supdup","SF","anomaly"
"21307",0,"tcp","http","SF","normal"
"21308",0,"tcp","printer","REJ","anomaly"
"21309",0,"tcp","printer","S0","anomaly"
"21310",0,"tcp","http","SF","normal"
"21311",0,"tcp","supdup","SF","normal"
"21312",0,"tcp","http","SF","normal"
"21313",0,"udp","printer","SF","normal"
"21314",0,"tcp","printer","S0","anomaly"
"21315",0,"tcp","http","SF","normal"
"21316",0,"tcp","http","SF","normal"
"21317",0,"tcp","http","SF","normal"
"21318",4,"tcp","pop_2","SF","normal"
"21319",0,"udp","domain_u","SF","normal"
"21320",0,"icmp","eco_i","SF","anomaly"
"21321",0,"tcp","http","SF","normal"
"21322",0,"tcp","printer","REJ","anomaly"
"21323",0,"tcp","http","SF","normal"
"21324",0,"tcp","rje","SF","anomaly"
"21325",0,"tcp","http","SF","normal"
"21326",0,"tcp","printer","S0","anomaly"
"21327",280,"tcp","ftp_data","SF","normal"
"21328",0,"tcp","http","SF","normal"
"21329",0,"udp","domain_u","SF","normal"
"21330",7662,"tcp","supdup","SF","anomaly"
"21331",2,"tcp","supdup","SF","anomaly"
"21332",285,"tcp","ftp","SF","normal"
"21333",0,"tcp","rje","SF","normal"
"21334",0,"tcp","http","SF","normal"
"21335",0,"udp","domain_u","SF","normal"
"21336",0,"tcp","http","SF","normal"
"21337",0,"udp","printer","SF","normal"
"21338",0,"tcp","http","SF","normal"
"21339",0,"tcp","http","SF","normal"
"21340",8117,"tcp","supdup","S3","anomaly"
"21341",0,"tcp","http","SF","normal"
"21342",0,"tcp","supdup","SF","normal"
"21343",795,"tcp","http","RSTR","normal"
"21344",0,"tcp","ntp_u","REJ","anomaly"
"21345",0,"tcp","ntp_u","REJ","anomaly"
"21346",0,"udp","domain_u","SF","normal"
"21347",0,"tcp","printer","S0","anomaly"
"21348",0,"tcp","http","SF","normal"
"21349",0,"tcp","printer","REJ","anomaly"
"21350",0,"tcp","http_8001","S0","anomaly"
"21351",0,"tcp","http","SF","normal"
"21352",0,"tcp","ftp_data","SF","anomaly"
"21353",0,"tcp","http_8001","S0","anomaly"
"21354",0,"tcp","http","SF","normal"
"21355",0,"tcp","http","SF","normal"
"21356",0,"udp","domain_u","SF","normal"
"21357",0,"udp","printer","SF","normal"
"21358",0,"tcp","pop_2","REJ","anomaly"
"21359",3,"tcp","pop_2","SF","anomaly"
"21360",0,"tcp","http","SF","normal"
"21361",0,"tcp","http","SF","normal"
"21362",281,"tcp","ftp","SF","normal"
"21363",0,"tcp","http","SF","normal"
"21364",3,"tcp","pop_2","SF","normal"
"21365",0,"tcp","http","SF","normal"
"21366",0,"tcp","rje","SF","normal"
"21367",0,"tcp","ntp_u","REJ","anomaly"
"21368",0,"tcp","printer","REJ","anomaly"
"21369",0,"tcp","http","SF","normal"
"21370",0,"tcp","http","SF","normal"
"21371",0,"tcp","printer","SH","anomaly"
"21372",0,"udp","domain_u","SF","normal"
"21373",0,"tcp","csnet_ns","S0","anomaly"
"21374",0,"tcp","netbios_ssn","S0","anomaly"
"21375",0,"icmp","ecr_i","SF","anomaly"
"21376",3,"tcp","pop_2","SF","normal"
"21377",0,"tcp","http","SF","normal"
"21378",5,"tcp","pop_2","SF","normal"
"21379",0,"tcp","printer","S0","anomaly"
"21380",0,"tcp","printer","REJ","anomaly"
"21381",0,"tcp","http","SF","normal"
"21382",0,"tcp","http","SF","normal"
"21383",0,"tcp","supdup","REJ","anomaly"
"21384",0,"tcp","printer","REJ","anomaly"
"21385",0,"tcp","http","SF","normal"
"21386",281,"tcp","ftp","SF","normal"
"21387",0,"tcp","http","SF","normal"
"21388",0,"tcp","http","SF","normal"
"21389",0,"tcp","http_8001","RSTO","anomaly"
"21390",0,"tcp","ftp_data","SF","anomaly"
"21391",0,"udp","domain_u","SF","normal"
"21392",0,"tcp","printer","REJ","anomaly"
"21393",0,"tcp","http","SF","normal"
"21394",0,"tcp","rje","SF","normal"
"21395",0,"tcp","printer","REJ","anomaly"
"21396",0,"udp","printer","SF","normal"
"21397",0,"tcp","http","SF","normal"
"21398",0,"tcp","supdup","S0","anomaly"
"21399",0,"icmp","ecr_i","SF","anomaly"
"21400",0,"udp","domain_u","SF","normal"
"21401",0,"tcp","ntp_u","REJ","anomaly"
"21402",5,"tcp","pop_2","SF","normal"
"21403",0,"udp","printer","SF","normal"
"21404",0,"tcp","http","SF","normal"
"21405",0,"tcp","supdup","SF","normal"
"21406",0,"udp","domain_u","SF","normal"
"21407",0,"udp","printer","SF","normal"
"21408",0,"tcp","rje","SF","normal"
"21409",7278,"tcp","supdup","SF","anomaly"
"21410",0,"tcp","http","S0","anomaly"
"21411",0,"tcp","domain","REJ","anomaly"
"21412",0,"udp","printer","SF","normal"
"21413",0,"tcp","supdup","S3","anomaly"
"21414",0,"tcp","http","SF","normal"
"21415",0,"udp","printer","SF","normal"
"21416",281,"tcp","ftp","SF","normal"
"21417",0,"tcp","http","SF","normal"
"21418",0,"tcp","mtp","S0","anomaly"
"21419",0,"tcp","http","SF","normal"
"21420",0,"tcp","http","SF","normal"
"21421",284,"tcp","ftp","SF","normal"
"21422",0,"tcp","ftp_data","SF","normal"
"21423",0,"icmp","ecr_i","SF","anomaly"
"21424",0,"tcp","ftp_data","SF","anomaly"
"21425",0,"tcp","printer","REJ","anomaly"
"21426",0,"tcp","http","SF","normal"
"21427",0,"tcp","printer","S0","anomaly"
"21428",0,"tcp","http","SF","normal"
"21429",0,"tcp","supdup","S3","anomaly"
"21430",0,"udp","printer","SF","anomaly"
"21431",0,"tcp","http","SF","normal"
"21432",0,"udp","printer","SF","anomaly"
"21433",0,"udp","printer","SF","normal"
"21434",0,"tcp","finger","RSTO","anomaly"
"21435",0,"tcp","ftp_data","REJ","anomaly"
"21436",0,"tcp","ftp_data","SF","normal"
"21437",0,"tcp","http","RSTR","normal"
"21438",0,"tcp","http","SF","normal"
"21439",0,"tcp","http","SF","normal"
"21440",1,"tcp","rje","SF","normal"
"21441",0,"udp","domain_u","SF","normal"
"21442",0,"tcp","http","SF","normal"
"21443",0,"tcp","finger","SF","anomaly"
"21444",0,"tcp","pop_2","RSTO","anomaly"
"21445",3,"tcp","printer","RSTR","anomaly"
"21446",805,"tcp","http","RSTR","normal"
"21447",0,"tcp","http","SF","normal"
"21448",0,"tcp","printer","SH","anomaly"
"21449",0,"tcp","http","SF","normal"
"21450",0,"tcp","http","SF","normal"
"21451",0,"tcp","sql_net","REJ","anomaly"
"21452",0,"tcp","http","SF","normal"
"21453",0,"tcp","ftp_data","SF","anomaly"
"21454",0,"udp","domain_u","SF","normal"
"21455",281,"tcp","ftp","SF","normal"
"21456",0,"tcp","printer","REJ","anomaly"
"21457",0,"tcp","printer","REJ","anomaly"
"21458",4,"tcp","pop_2","SF","anomaly"
"21459",0,"tcp","printer","REJ","anomaly"
"21460",0,"tcp","http","SF","normal"
"21461",798,"tcp","http","RSTR","normal"
"21462",0,"tcp","printer","S0","anomaly"
"21463",0,"icmp","ecr_i","SF","anomaly"
"21464",0,"tcp","supdup","S0","anomaly"
"21465",0,"tcp","http","SF","normal"
"21466",0,"tcp","http","SF","normal"
"21467",0,"tcp","printer","S0","anomaly"
"21468",0,"tcp","http","SF","normal"
"21469",0,"tcp","supdup","S0","anomaly"
"21470",4,"tcp","pop_2","SF","normal"
"21471",0,"tcp","http","SF","normal"
"21472",0,"tcp","http","SF","normal"
"21473",0,"tcp","pop_2","S0","anomaly"
"21474",0,"udp","printer","SF","normal"
"21475",0,"tcp","finger","RSTO","anomaly"
"21476",0,"tcp","http","SF","normal"
"21477",0,"tcp","supdup","REJ","anomaly"
"21478",0,"udp","domain_u","SF","normal"
"21479",0,"tcp","shell","REJ","anomaly"
"21480",0,"tcp","ftp","SF","anomaly"
"21481",0,"udp","printer","SF","anomaly"
"21482",0,"udp","printer","SF","normal"
"21483",0,"tcp","http","SF","normal"
"21484",0,"udp","printer","SF","normal"
"21485",0,"tcp","printer","RSTR","anomaly"
"21486",0,"tcp","http","SF","normal"
"21487",0,"tcp","http","SF","normal"
"21488",0,"udp","domain_u","SF","normal"
"21489",0,"udp","printer","SF","normal"
"21490",0,"tcp","http","SF","normal"
"21491",0,"tcp","http","SF","normal"
"21492",0,"tcp","printer","S0","anomaly"
"21493",282,"tcp","ftp","SF","normal"
"21494",1,"tcp","rje","SF","normal"
"21495",0,"udp","domain_u","SF","normal"
"21496",0,"udp","printer","SF","normal"
"21497",0,"tcp","http","SF","normal"
"21498",0,"tcp","ftp_data","SF","anomaly"
"21499",2067,"tcp","http","RSTR","normal"
"21500",0,"tcp","printer","REJ","anomaly"
"21501",0,"tcp","ftp_data","SF","normal"
"21502",0,"tcp","http","SF","normal"
"21503",0,"udp","domain_u","SF","normal"
"21504",0,"tcp","http","SF","normal"
"21505",0,"udp","printer","SF","normal"
"21506",0,"tcp","http","SF","normal"
"21507",0,"udp","printer","SF","anomaly"
"21508",0,"tcp","ftp_data","S0","anomaly"
"21509",0,"icmp","ecr_i","SF","anomaly"
"21510",0,"tcp","printer","REJ","anomaly"
"21511",0,"tcp","http","SF","normal"
"21512",0,"tcp","printer","REJ","anomaly"
"21513",0,"tcp","ftp","SF","anomaly"
"21514",0,"tcp","http","SF","normal"
"21515",0,"tcp","http","SF","normal"
"21516",0,"tcp","http","SF","normal"
"21517",0,"udp","printer","SF","normal"
"21518",0,"udp","printer","SF","anomaly"
"21519",0,"tcp","supdup","RSTO","normal"
"21520",0,"tcp","http","SF","normal"
"21521",0,"tcp","ftp_data","SF","normal"
"21522",0,"tcp","http","SF","normal"
"21523",0,"udp","printer","SF","normal"
"21524",0,"tcp","http","SF","normal"
"21525",0,"tcp","http","SF","normal"
"21526",0,"tcp","http","SF","normal"
"21527",0,"icmp","ecr_i","SF","anomaly"
"21528",903,"tcp","http","RSTR","normal"
